36,همایش "حوزه علمیه، آینده‌ نگری‌ و آینده‌ نگاری" در مشهد برگزار می شود: مشهد - خبرگزاری مهر: مدیر موسسه مطالعات ر... http://bit.ly/gvM58R,mehrnewser,mehrnewser,0
37,ي كاش همه خواهرامون و همه برادرامون وقتي مي خوان عاشق هم بشن با ديده باز و آينده نگري اين كار و بكنن,taher-sm,tahermaleky,0
38,اي كاش همه خواهرامون و همه برادرامون وقتي مي خوان عاشق هم بشن با ديده باز و آينده نگري اين كار و بكنن,taher-sm,tahermaleky,0
39,دارم فک میکنم 1000 امین توئیتم چی خواهد بود ... با اینکه هنوز خیلی مونده ... من آدم آینده نگری هستم؟,آقا تزا,Pashoootan,0
40,این که اول ته خیارو گاز میزنم میندازم بیرون آیا اسمش میشه آینده نگری؟ --- آخیش منم آینده نگر شدم,SHahriar Rahnama,SHahright,0
41,برنامه‌های جامع "آینده‌نگری" در نیروی هوایی ارتش تدوین شده‌است: فرمانده نیروی هوایی ارتش جمهوری اسلامی ایرا... http://snipurl.com/27rczx,mehrnewser,mehrnewser,0
42,الف : نظر مراجع تقلید درباره آینده نگری: آینده بینی، کف بینی، فال بینی این روزها شغل دائمی برخی افراد شده؛ حال چ... http://bit.ly/gLdKi3,Iran Akhbar,iranakhbar,0
43,نظر مراجع تقلید درباره آینده نگری http://bit.ly/gLdKi3,alefdotir,alefdotir,0
44,من از امروز میخام یه حزب راه بندازم. اسمش طرفداران برگرداندن مجتبی  به حکومت هستش. آینده نگری!!,Qmars,Qmars,0
45,جام جم آنلا آينده‌نگري براي رهبران سياسي ملت‌ها ضروري است: دستيار و مشاور عالي فرمانده كل قوا گفت: در شرايط حساس... http://bit.ly/ek3WLj,Iran Akhbar,iranakhbar,0
46,خدا هم آدم آینده‌نگری نبوده. اگه می‌دونست من یه‌روزی به این وضع میافتم واسه چی منو آفرید خب آخه,Alooche,alooche,0
47,پتیشن امضا کنیم ما علیرضا شیرازی را دوست داریم، آینده نگری لازمه,Aliireeza T.,Aliireeza,0
48,ﻫﺎ ﻭﺍﻳﻦ ﻧﻴﺰ ﺑﮕﺬﺭﺩﻫﺎ ﺑﺎﺷﺪ، ﺩﺭ ﺍﺩﺑﻴﺎﺕ ﻣﺎ ﺁﻳﻨﺪﻩ ﻧﮕﺮﻱ ﻣﺮﺩﻩ ﺍﺳﺖ، ﮔﻮﺋﻲ ﺑﺮﺍﻱ ﺍﻧﺴﺎﻧﻲ ﻛﻪ ﺩﺭ ﺍﻳـﻦ          ﺳﻮﻱ ﺟﻬﺎﻥ ﺭﻧﺞ ﻣﻲ ﺑﺮﺩ، ﺍﺳﺘﺜﻤﺎﺭ,عبدالله -Abdul,Farrsi,0
49,iran_scope_news مصاحبه سام قندچی با صدای آمريکا در مورد آينده نگری: سام قندچی- آينده نگری و پايان مرگhttp://www.... http://bit.ly/em988t,Iranscope,iranscope,0
50,@sigarchi کج سلیقگی نیست. آینده نگری است. باخت بهتر بود. هر چه زودتر از هم بپاشد امید به درست شدن بیشتر است,Dr. Waver,ahwaztaxi,0
51,iran_scope_news قندچی- آينده نگری و پايان مرگ: قندچی- آينده نگری و پايان مرگhttp://www.youtube.com/watch?v=CW81mhrFbBo  http://bit.ly/hH8VtO,Iranscope,iranscope,0
52,سام قندچی- آينده نگری و پايان مرگ:  http://bit.ly/egrJXT,Iranscope,iranscope,0
53,روزها به ديروز فكر مي كنه و شب ها به امروز. سيكل معيوب آينده نگري,Taher,_Taher_,0
54,آزمونی برای آینده‌نگری ما: آموخته‌ها و نیاموخته‌ها از زمین‌لرزه سال ۱۳۸۲ بم http://bit.ly/eBvve7,Aftab Portal,aftab_science,0
55,تا قبل از هدفمند شدن، دو تا اُربیت خریدم. همچین آدم آینده‌نگری هستم!! :دی,Babak Online,babakonline,0
56,اینده نگری:تو مو می‌بینی و من ریزش مو...,hosseinrezvani,hosseinrezvani,0
57,زیرسیگاری برمی‌گشت روی فرش. با دست پخشش می‌کردیم و می‌گفتیم عوضش فرشتون رو بید نمی‌زنه. چقدر آینده‌نگری توی این جمله بود.,Nima Akbarpour نیما,nima,0
58,آینده نگری با مستی جور در نمی آید,رضا احسان‌پور,rezaehsanpour,0
59,عكس چشم انداز، نه پيش گويي: «مانوئل دا اوليورا ليما» تاريخدان برزيلي كه تا يك قرن را آينده نگري كرده ب... http://twurl.nl/jybc6b تاريخ,lifenews,support_cancer,0
60,حضرت محمد: آينده نگري نيمي از معيشت است http://ff.im/l9qiD,کامی آنلاین,kami_online1,0
61,@Shaakhum خب همش 4 ساعت گذشته!گشنته ینی؟یا آینده نگری میکنی؟,Arash,Ara9h,0
62,الف : افزايش گردوخاك در مناطق غربي كشور: طبق اعلام سازمان هواشناسي كشور، بررسي نقشه‌هاي پيش‌يابي و آينده‌نگري بيان... http://bit.ly/bm7qMM,Iran Akhbar,iranakhbar,0
63,فیلترشکن دانلود می کنم #آینده نگری,مانوچکا,ManoochKa,0
64,تأسیس سپاه ثمره بصیرت و آینده نگری امام خمینی است: خبرگزاری رسا ـ فرمانده ناحیه امام علی(ع) اهواز تأسیس سپاه پاسدا... http://bit.ly/bq0Ipv,taaflak,taaflak,0
65,نزدیک بود قفسه بخوره تو سرش!!! نیم ساعت بیشتره که دارم چفت و بندش رو محکم می‌کنم؛ فقسه رو البته.. اسمایلی آینده‌نگری :پی,Amir Sadeghpour,amirsp,0
66,– آینده نگری مدرن برای انقلاب در سایه ادبیات توسعه!: حجت‏الاسلام علی کشوری  Related posts:توسعه کشور با تلاش بیشت... http://bit.ly/9X5eBy,taaflak,taaflak,0
67,تگ #مانا رو هم، جهت آینده نگری باید اضافه کنم. البته یه سالی دیر یادم افتاد!,Vicey,_vicey_,0
68,ارم نیوز : 12 فروردین، تلالو زرین بهار آزادی با تکیه بر ارکان نظام اسلامی: ارم نیوز : حضرت امام با آینده نگری دربا... http://bit.ly/bV6jWU,Iran Akhbar,iranakhbar,0
69,ورود توده هوای سرد به کشور از صبح امروز جمعه: سازمان هواشناسی اعلام کرد: طبق بررسی نقشه‌های همدیدی و آینده نگری از... http://bit.ly/byhdfk,taaflak,taaflak,0
70,به هر حال آینده نگری شرط عقله :دی re: http://ff.im/hMKAL,ʇsᴉןɐɥɔ,chalist,0
71,ته جعبه گلبن فقط دوتا شیرنی دانمارکی دیگه مونده، آینده نگری میکنم میذارم واسه غروب با یه چایی دیگه بخورم,Aliireeza T.,Aliireeza,0
72,Reading: بازگشت به آینده/ ژیل دلوز، آنتونیو نگری و مایکل هارت:    بازگشت به آینده ژیل دلوز، آنتونیو نگری و مایکل ه... http://bit.ly/9ADrG5,Esmail Yazdanpour,yazdanpour,0
73,آفتاب نیوز آینده‌نگری مسکو در مساله هسته‌ای ایران - اخیرا روسیه از مخالفت مشخص با تحریم‌های بیشتر علیه ایر http://ow.ly/16wEPa,this iran,thisiran,0
74,اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟: مهدی کروبی گفته است که برغم تقلب در انتخابات ریاست جمهوری، محمو... http://bit.ly/8L9Mzx,Nazanin,nazanin202,0
75,بی.بی.سی : اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟ http://ow.ly/16q01Y,this iran,thisiran,0
76,اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟: مهدی کروبی گفته است که برغم تقلب در انتخابات ریاست جمهوری، محمو... http://bit.ly/8L9Mzx,BBC NEWS فارسی,bbcpersian,0
77,زیرسیگاری برمی‌گشت روی فرش. با دست پخشش می‌کردیم و می‌گفتیم عوضش فرشتون رو بید نمی‌زنه. چقدر آینده‌نگری توی این جمله بود.,Nima Akbarpour نیما,nima,0
78,آینده نگری با مستی جور در نمی آید,رضا احسان‌پور,rezaehsanpour,0
79,عكس چشم انداز، نه پيش گويي: «مانوئل دا اوليورا ليما» تاريخدان برزيلي كه تا يك قرن را آينده نگري كرده ب... http://twurl.nl/jybc6b تاريخ,lifenews,support_cancer,0
80,حضرت محمد: آينده نگري نيمي از معيشت است http://ff.im/l9qiD,کامی آنلاین,kami_online1,0
81,@Shaakhum خب همش 4 ساعت گذشته!گشنته ینی؟یا آینده نگری میکنی؟,Arash,Ara9h,0
82,الف : افزايش گردوخاك در مناطق غربي كشور: طبق اعلام سازمان هواشناسي كشور، بررسي نقشه‌هاي پيش‌يابي و آينده‌نگري بيان... http://bit.ly/bm7qMM,Iran Akhbar,iranakhbar,0
83,فیلترشکن دانلود می کنم #آینده نگری,مانوچکا,ManoochKa,0
84,تأسیس سپاه ثمره بصیرت و آینده نگری امام خمینی است: خبرگزاری رسا ـ فرمانده ناحیه امام علی(ع) اهواز تأسیس سپاه پاسدا... http://bit.ly/bq0Ipv,taaflak,taaflak,0
85,نزدیک بود قفسه بخوره تو سرش!!! نیم ساعت بیشتره که دارم چفت و بندش رو محکم می‌کنم؛ فقسه رو البته.. اسمایلی آینده‌نگری :پی,Amir Sadeghpour,amirsp,0
86,– آینده نگری مدرن برای انقلاب در سایه ادبیات توسعه!: حجت‏الاسلام علی کشوری  Related posts:توسعه کشور با تلاش بیشت... http://bit.ly/9X5eBy,taaflak,taaflak,0
87,تگ #مانا رو هم، جهت آینده نگری باید اضافه کنم. البته یه سالی دیر یادم افتاد!,Vicey,_vicey_,0
88,ارم نیوز : 12 فروردین، تلالو زرین بهار آزادی با تکیه بر ارکان نظام اسلامی: ارم نیوز : حضرت امام با آینده نگری دربا... http://bit.ly/bV6jWU,Iran Akhbar,iranakhbar,0
89,ورود توده هوای سرد به کشور از صبح امروز جمعه: سازمان هواشناسی اعلام کرد: طبق بررسی نقشه‌های همدیدی و آینده نگری از... http://bit.ly/byhdfk,taaflak,taaflak,0
90,به هر حال آینده نگری شرط عقله :دی re: http://ff.im/hMKAL,ʇsᴉןɐɥɔ,chalist,0
91,ته جعبه گلبن فقط دوتا شیرنی دانمارکی دیگه مونده، آینده نگری میکنم میذارم واسه غروب با یه چایی دیگه بخورم,Aliireeza T.,Aliireeza,0
92,Reading: بازگشت به آینده/ ژیل دلوز، آنتونیو نگری و مایکل هارت:    بازگشت به آینده ژیل دلوز، آنتونیو نگری و مایکل ه... http://bit.ly/9ADrG5,Esmail Yazdanpour,yazdanpour,0
93,آفتاب نیوز آینده‌نگری مسکو در مساله هسته‌ای ایران - اخیرا روسیه از مخالفت مشخص با تحریم‌های بیشتر علیه ایر http://ow.ly/16wEPa,this iran,thisiran,0
94,اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟: مهدی کروبی گفته است که برغم تقلب در انتخابات ریاست جمهوری، محمو... http://bit.ly/8L9Mzx,Nazanin,nazanin202,0
95,بی.بی.سی : اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟ http://ow.ly/16q01Y,this iran,thisiran,0
96,اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟: مهدی کروبی گفته است که برغم تقلب در انتخابات ریاست جمهوری، محمو... http://bit.ly/8L9Mzx,BBC NEWS فارسی,bbcpersian,0
97,اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟: مهدی کروبی گفته است که برغم تقلب در انتخابات ریاست جمهوری، محمو... http://bit.ly/5LxuWt,Damac Property,DamacProperty,0
98,اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟: مهدی کروبی گفته است که برغم تقلب در انتخابات ریاست جمهوری، محمو... http://bit.ly/5LxuWt,DamacHolding,DamacHolding,0
99,اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟: مهدی کروبی گفته است که برغم تقلب در انتخابات ریاست جمهوری، محمو... http://bit.ly/5LxuWt,Damac Properties,DamacProperties,0
100,اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟: مهدی کروبی گفته است که برغم تقلب در انتخابات ریاست جمهوری، محمو... http://bit.ly/5LxuWt,KhashayaR,Khashi_,0
101,اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟: مهدی کروبی گفته است که برغم تقلب در انتخابات ریاست جمهوری، محمو... http://bit.ly/5LxuWt,Damac Properties,Damac_Property,0
102,بی بی سی: اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟: مهدی کروبی گفته است که برغم تقلب در انتخابات ریاست جم... http://bit.ly/78oHYT,hot_news,hot_news,0
103,اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟ http://bit.ly/4RGotn,Amin Shariat,amin_shariat,0
104,اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟ http://bit.ly/4RGotn,Amin Shariat,amin_shariat,0
105,اظهارات اخیر مهدی کروبی؛ عقب نشینی یا آینده نگری؟: مهدی کروبی گفته است که برغم تقلب در انتخابات ریاست جمهوری، محمو... http://bit.ly/7x26ZC,برگزیده اخبار فارسی,PersianNet,0
106,الف : آينده نگري رهبر انقلاب: اقدامات ساختارشکنانه عده ای فریب خ... http://bit.ly/7Pbyhj,Iran Akhbar,iranakhbar,0
107,آينده نگري رهبر انقلاب http://bit.ly/7Pbyhj,alefdotir,alefdotir,0
108,همين محمدرضا شاه كه اينقدر ميكوبنش.اگه اينده نگري اون نبود زمان جنگ همون سه روزه عرب سگ ايران رو گرفته بودند.,kourosh,kourosh550,0
109,بین هیجان بارداری و آینده نگری شما چقدر فاصله است؟ http://j.mp/gTQ9dO via @AddToAny,Moe Rahimian,Insufin,0
110,از شرایطم برای ازدواج اینه که خانم باید کمه کم هفت تا لالائی و کامل و خوش صوت بلد باشه بخونه --- آینده نگری واسه بچه دیگه ازکجا تا کجا,SHahriar Rahnama,SHahright,0
111,ساعت یک و چل دقیقه ! / آینده نگری,Keyvan / Saeid !,K1shz,0
112,iran_scope_news قندچی-آینده نگری و کالت های بازمانده جنبش کمونیستی: آینده نگری و کالت های بازمانده جنبش کمونیستی... http://bit.ly/hA4rXM,Iranscope,iranscope,0
113,القاعده فیفا را تهدید کرده که قهرمان جام جهانی 2022 یک کشور مسلمان باشه ! حتما ایران هست ، آینده نگری القاعده منو کشته,Parham,21aban,0
114,#iranelection RT @Shmangyرفسنجانی: مطمئنم آن آينده‌نگري امام در تشكيل (cont) http://tl.gd/79pqe1,SaloumehZ,SaloumehZ,0
115,از موارد توهمات لایت و تقریبا منطقی شده می توان به "آینده نگری " اشاره کرد,SHahriar Rahnama,SHahright,0
116,کارایی که دوس دارم اما هی به خاطر حرف و مردمُ ترسُ خونواده و آینده نگری و محدودیتُ تفکرم نکردم، سرکوب کردم خواسته‌آمو,مـِـریژید,marYy_a,0
117,امروز بود روز جهانی غذا؟ میگم من چرا اینقدر خوردم. البته به تو خونه بودن و آینده نگری هم ربط داشت ها,Sanmarino,paradised,0
118,آینده نگری چیزیه که به درده عشق و عاشقی و اینا نمی خوره ازش استفاده نکنید,SHahriar Rahnama,SHahright,0
119,موسوی با آینده نگری از جمهوری اسلامی عبور کرد: گزیده سخنان میرحسین موسوی:  در درازمدت برای مردم مهم تر از اسم حکوم... http://bit.ly/dbMAsR,shopfa,shopfa,0
120,بالاترین: موسوی با آینده نگری از جمهوری اسلامی عبور کرد: گزیده سخنان میرحسین موسوی:  در درازمدت برای مردم مهم تر ا... http://bit.ly/dbMAsR,hot_badomo,hot_badomo,0
121,بالاترین: موسوی با آینده نگری از جمهوری اسلامی عبور کرد: گزیده سخنان میرحسین موسوی:  در درازمدت برای مردم مهم تر ا... http://bit.ly/dbMAsR,hot_web,hot_web,0
122,همت بلند، پشتكار، عزت نفس، تقوا، اخلاص و آینده‌نگری از ویژگیهای بارز آیت‌الله موسوی لاری بود: آیت‌الله مصباح یزدی ... http://bit.ly/9i584F,Aftab Religion News,aftab_religion,0
123,@havyj :)))) این صنف از آینده نگری طرفدار زیادی داره مثکه,نیل‌او.,niloofarrrr,0
124,آینده نگری را به یک دام مبدل نکنید  سنگینترین بهای آن از دست رفتن حال است. باید در مسیر آینده از تک تک ثانیه ها... http://fb.me/D3OUzCYa,Hamid zadchehr,hamid_zadchehr,0
125,آینده نگری را به یک دام مبدل نکنید  و سنگینترین بهای آن از دست رفتن حال است. باد در مسیر آینده از تک تک ثانیه ها... http://fb.me/FUFXFTpE,Hamid zadchehr,hamid_zadchehr,0
126,خدا هم اصلا آدمِ آینده‌نگری نیست. تو که می‌دونستی من یه‌روز به این وضع میافتم چرا منو آفریدی آخه.,Alooche,alooche,0
127,پرداخت ۸۰۰ سكه بهای آینده نگری بیش از اندازه مرد: زن به دادگاه آمد و مهریه‌اش كه ۸۰۰ سكه بهار آزادی بود را خواهان ... http://bit.ly/cfYePb,Aftab Adventure News,aftab_adventure,0
128,همين محمدرضا شاه كه اينقدر ميكوبنش.اگه اينده نگري اون نبود زمان جنگ همون سه روزه عرب سگ ايران رو گرفته بودند.,kourosh,kourosh550,0
129,بین هیجان بارداری و آینده نگری شما چقدر فاصله است؟ http://j.mp/gTQ9dO via @AddToAny,Moe Rahimian,Insufin,0
130,از شرایطم برای ازدواج اینه که خانم باید کمه کم هفت تا لالائی و کامل و خوش صوت بلد باشه بخونه --- آینده نگری واسه بچه دیگه ازکجا تا کجا,SHahriar Rahnama,SHahright,0
131,ساعت یک و چل دقیقه ! / آینده نگری,Keyvan / Saeid !,K1shz,0
132,iran_scope_news قندچی-آینده نگری و کالت های بازمانده جنبش کمونیستی: آینده نگری و کالت های بازمانده جنبش کمونیستی... http://bit.ly/hA4rXM,Iranscope,iranscope,0
133,القاعده فیفا را تهدید کرده که قهرمان جام جهانی 2022 یک کشور مسلمان باشه ! حتما ایران هست ، آینده نگری القاعده منو کشته,Parham,21aban,0
134,#iranelection RT @Shmangyرفسنجانی: مطمئنم آن آينده‌نگري امام در تشكيل (cont) http://tl.gd/79pqe1,SaloumehZ,SaloumehZ,0
135,از موارد توهمات لایت و تقریبا منطقی شده می توان به "آینده نگری " اشاره کرد,SHahriar Rahnama,SHahright,0
136,کارایی که دوس دارم اما هی به خاطر حرف و مردمُ ترسُ خونواده و آینده نگری و محدودیتُ تفکرم نکردم، سرکوب کردم خواسته‌آمو,مـِـریژید,marYy_a,0
137,امروز بود روز جهانی غذا؟ میگم من چرا اینقدر خوردم. البته به تو خونه بودن و آینده نگری هم ربط داشت ها,Sanmarino,paradised,0
138,آینده نگری چیزیه که به درده عشق و عاشقی و اینا نمی خوره ازش استفاده نکنید,SHahriar Rahnama,SHahright,0
139,موسوی با آینده نگری از جمهوری اسلامی عبور کرد: گزیده سخنان میرحسین موسوی:  در درازمدت برای مردم مهم تر از اسم حکوم... http://bit.ly/dbMAsR,shopfa,shopfa,0
140,بالاترین: موسوی با آینده نگری از جمهوری اسلامی عبور کرد: گزیده سخنان میرحسین موسوی:  در درازمدت برای مردم مهم تر ا... http://bit.ly/dbMAsR,hot_badomo,hot_badomo,0
141,بالاترین: موسوی با آینده نگری از جمهوری اسلامی عبور کرد: گزیده سخنان میرحسین موسوی:  در درازمدت برای مردم مهم تر ا... http://bit.ly/dbMAsR,hot_web,hot_web,0
142,همت بلند، پشتكار، عزت نفس، تقوا، اخلاص و آینده‌نگری از ویژگیهای بارز آیت‌الله موسوی لاری بود: آیت‌الله مصباح یزدی ... http://bit.ly/9i584F,Aftab Religion News,aftab_religion,0
143,@havyj :)))) این صنف از آینده نگری طرفدار زیادی داره مثکه,نیل‌او.,niloofarrrr,0
144,آینده نگری را به یک دام مبدل نکنید  سنگینترین بهای آن از دست رفتن حال است. باید در مسیر آینده از تک تک ثانیه ها... http://fb.me/D3OUzCYa,Hamid zadchehr,hamid_zadchehr,0
145,آینده نگری را به یک دام مبدل نکنید  و سنگینترین بهای آن از دست رفتن حال است. باد در مسیر آینده از تک تک ثانیه ها... http://fb.me/FUFXFTpE,Hamid zadchehr,hamid_zadchehr,0
146,خدا هم اصلا آدمِ آینده‌نگری نیست. تو که می‌دونستی من یه‌روز به این وضع میافتم چرا منو آفریدی آخه.,Alooche,alooche,0
147,پرداخت ۸۰۰ سكه بهای آینده نگری بیش از اندازه مرد: زن به دادگاه آمد و مهریه‌اش كه ۸۰۰ سكه بهار آزادی بود را خواهان ... http://bit.ly/cfYePb,Aftab Adventure News,aftab_adventure,0
148,iran_scope_news قندچی-آينده نگری و جنبش سبز: آينده نگری و جنبش سبزسام قندچیhttp://www.ghandchi.com/636-ayandehnega... http://bit.ly/c3CNds,Iranscope,iranscope,0
149,الف : سرمقاله رسالت؛ ضرورت آينده نگري: ضرورت آينده نگري 1389/06/14    آينده نگاري، آينده نگري و آينده پژوهي يکي از... http://bit.ly/cAv3R0,Iran Akhbar,iranakhbar,0
150,سرمقاله رسالت؛ ضرورت آينده نگري http://bit.ly/cAv3R0,alefdotir,alefdotir,0
151,طالع بيني اخترگويي پيشگو پيشگويي آينده آينده نگري فال فالگير فالگيري,Kenneth  Wilkinson,Kenneth_Wilkin,0
152,اخراج کردن ، یکی از بچه های خدماتی  مون رو اخراج کردن / احتمالا فردا حکم ِ من هم رو میزمه ، بخاطره آینده نگری که دارم,Lomahoot,Lomahoot,0
153,@paradiseall ماشالا آینده‌ نگری فیلترچی که :)),Abbas,abbas1367,0
154,@Affrodit نه آینده نگری منظورم نبود حالا فعلا مشت تو چشت بعدا فرصت شد صحبت می کنیم :)),Milad Ehrampoush,milaad,0
155,بعد از ظهر پرکاری خواهم داشت. اسمایلی آینده نگری,kamalsh,kamalsh,0
156,@nomia1981 هنوز اعزام نشدم. دارم آینده نگری میکنم مثلا :)),Amin,amin,0
157,جهان نیوز : آینده نگری امام خمینی در آیینه نهج البلاغه: این خطبه نیز سخن علی (ع) با آنانی است که دین را در انحصار ... http://bit.ly/a9RoaF,Iran Akhbar,iranakhbar,0
158,مسئولان برای مواجهه با پدیده کهنسالی آینده نگری کنند: معاون اجتماعی و فرهنگی شهرداری تهران با بیان این که باید فضا... http://bit.ly/aYAqoI,mehrnewser,mehrnewser,0
159,مسئولان برای مواجهه با پدیده کهنسالی آینده نگری کنند: معاون اجتماعی و فرهنگی شهرداری تهران با بیان این که باید فضا... http://bit.ly/aYAqoI,MehrNews,MehrNews,0
160,ریز نوشته های من!: من در عجبم از آینده نگری پدر مادر خیابانی که چگونه... http://goo.gl/b/TY0H,Poria,poria_pd,0
